:START_ID,:END_ID,type:TYPE
Michael_Tolan,Rosemary_Forsyth,SPOUSE
Michael_Trikilis,Marianne_Gordon,SPOUSE
Michael_Troughton,David_Troughton,RELATIVE
Michael_Troughton,Harry_Melling_(actor),RELATIVE
Michael_Troughton,Sam_Troughton,RELATIVE
Michael_Trudgill,Civil_Aviation_Authority_(United_Kingdom),OCCUPATION
Michael_Tucker_(actor),Jill_Eikenberry,SPOUSE
Michael_Tylo,Hunter_Tylo,SPOUSE
Michael_Underwood,Angellica_Bell,SPOUSE
Michael_Verhoeven,Simon_Verhoeven,CHILD
Michael_Verhoeven,Senta_Berger,SPOUSE
Michael_Vlamis,Aurora_Perrineau,PARTNER
Michael_W._Grebe,Philanthropy_Roundtable,BOARD
Michael_Waterhouse,Paul_Waterhouse,PARENT
Michael_Wawuyo,Michael_Wawuyo_Jr.,CHILD
Michael_Weatherly,Jessica_Alba,PARTNER
Michael_Weatherly,Alexandra_Breckenridge,RELATIVE
Michael_Weatherly,Amelia_Heinle,SPOUSE
Michael_Weidt,Jean_Weidt,PARENT
Michael_Wertheimer,John_Miller_(police_official),SUCCESSOR
Michael_Westmore,McKenzie_Westmore,CHILD
Michael_Westmore,Monte_Westmore,PARENT
Michael_Weston,John_Rubinstein,PARENT
Michael_Whitehall,Jack_Whitehall,CHILD
Michael_Wilding,Elizabeth_Taylor,SPOUSE
Michael_Wilding,Margaret_Leighton,SPOUSE
Michael_Willesee_Jr.,Allison_Langdon,SPOUSE
Michael_Williams_(actor),Finty_Williams,CHILD
Michael_Williams_(actor),Judi_Dench,SPOUSE
Michael_Wines,Sharon_LaFraniere,SPOUSE
Michael_Ying,Brigitte_Lin,SPOUSE
Michael_York,Rick_McCallum,RELATIVE
Michael_Zilkha,Selim_Zilkha,PARENT
Michael_Zilkha,Ezra_Zilkha,RELATIVE
Michael_Zilkha,Khedouri_Zilkha,RELATIVE
Michael_Zimbalist,Jeff_Zimbalist,RELATIVE
Michael_de_Mesa,Geoff_Eigenmann,CHILD
Michael_de_Mesa,Ryan_Eigenmann,CHILD
Michael_de_Mesa,Eddie_Mesa,PARENT
Michael_de_Mesa,Rosemarie_Gil,PARENT
Michael_de_Mesa,Gina_Alajar,SPOUSE
Michael_de_Zoysa,Richard_de_Zoysa,RELATIVE
Michaela_Coel,Michaela_Coel,AWARD
Michaela_May,Alexandra_Schiffer,CHILD
Michaele_Salahi,Tareq_Salahi,SPOUSE
Michail_Ryklin,Anna_Alchuk,SPOUSE
Michal_Bat-Adam,Moshé_Mizrahi,SPOUSE
Michaël_Cohen__Michaël_Cohen__1,Emmanuelle_Béart,PARTNER
Michaël_Youn,Elsa_Pataky,PARTNER
Michał_Bajor,Piotr_Bajor,RELATIVE
"Michał_Kazimierz_""Rybeńko""_Radziwiłł",Hieronim_Wincenty_Radziwiłł,CHILD
"Michał_Kazimierz_""Rybeńko""_Radziwiłł",Karol_Stanisław_Radziwiłł_(1669–1719),PARENT
Michał_Kazimierz_Radziwiłł,Karol_Stanisław_Radziwiłł_(1669–1719),CHILD
Michał_Kazimierz_Radziwiłł,Aleksander_Ludwik_Radziwiłł,PARENT
Michał_Radziwiłł_Rudy,Ferdynand_Radziwiłł,PARENT
Michał_Wiśniewski,Ania_Wiśniewska,SPOUSE
Michał_Wiśniewski,Magda_Femme,SPOUSE
Michał_Wiśniewski,Mandaryna,SPOUSE
Michel-Jean_Simons,Anne_Françoise_Elisabeth_Lange,SPOUSE
Michel_Bacos,American_Jewish_Congress,AWARD
Michel_Bacos,B'nai_B'rith,AWARD
Michel_Bernard_(administrator),Agence_nationale_pour_l'emploi,OCCUPATION
Michel_Bernard_(administrator),Michel_Bon,PREDECESSOR
Michel_Berto,Juliet_Berto,SPOUSE
Michel_Besnier,Emmanuel_Besnier,CHILD
Michel_Besnier,Jean-Michel_Besnier,CHILD
Michel_Besnier,Marie_Besnier_Beauvalot,CHILD
Michel_Chartrand,Simonne_Monet-Chartrand,SPOUSE
Michel_Contini,French_National_Centre_for_Scientific_Research,EMPLOYER
Michel_Contini,UNESCO,EMPLOYER
Michel_David-Weill,Pierre_David-Weill,PARENT
Michel_Doukeris,Carlos_Brito_(businessman),PREDECESSOR
Michel_Drucker,Jean_Drucker,RELATIVE
Michel_Drucker,Léa_Drucker,RELATIVE
Michel_Drucker,Marie_Drucker,RELATIVE
Michel_Drucker,Dany_Saval,SPOUSE
Michel_Ephrussi,Maurice_Ephrussi,RELATION
Michel_Gill,Jayne_Atkinson,SPOUSE
Michel_Hazanavicius,British_Academy_of_Film_and_Television_Arts,AWARD
Michel_Hazanavicius,Bérénice_Bejo,SPOUSE
Michel_Leclercq,Olivier_Leclercq,CHILD
Michel_Leclercq,Gérard_Mulliez,RELATION
Michel_Martin_Drolling,Louise-Adéone_Drölling,RELATIVE
Michel_Murr,Elias_Murr,CHILD
Michel_Murr,Gebran_Tueni,RELATIVE
Michel_Murr,Nayla_Tueni,RELATIVE
Michel_Noher,Jean_Pierre_Noher,PARENT
Michel_Noher,Celeste_Cid,PARTNER
Michel_Noll,Carol_Drinkwater,SPOUSE
Michel_Ocelot,Raoul_Servais,PREDECESSOR
Michel_Pastor,Gildo_Pastor,PARENT
Michel_Pastor,Hélène_Pastor,RELATIVE
Michel_Pastor,Jean-Baptiste_Pastor,RELATIVE
Michel_Pastor,Johnny_Hallyday,RELATIVE
Michel_Pastor,Patrice_Pastor,RELATIVE
Michel_Pastor,Philippe_Pastor,RELATIVE
Michel_Pastor,Victor_Pastor,RELATIVE
Michel_Piquemal,Maîtrise_de_Radio_France,EDUCATION
Michel_Rollier,Jean-Dominique_Senard,SUCCESSOR
Michel_Schneider,Vanessa_Schneider,CHILD
Michel_Simon,François_Simon_(actor),CHILD
Michelangelo_Antonioni,Monica_Vitti,PARTNER
Michelangelo_Antonioni,Enrica_Antonioni,SPOUSE
Michele_B._Chan,Patrick_Soon-Shiong,SPOUSE
Michele_Civetta,Asia_Argento,SPOUSE
Michele_Dotrice,Karen_Dotrice,RELATIVE
Michele_Dotrice,Edward_Woodward,SPOUSE
Michele_Ferrero,Giovanni_Ferrero,CHILD
Michele_Ferrero,Pietro_Ferrero_Jr.,CHILD
Michele_Ferrero,Pietro_Ferrero,PARENT
Michele_Ferrero,Maria_Franca_Fissolo,SPOUSE
Michele_Hicks,Jonny_Lee_Miller,SPOUSE
Michele_Lee,James_Farentino,SPOUSE
Michele_Little,Brett_Cullen,SPOUSE
Michele_Pawk,John_Dossett,SPOUSE
Michele_Pawk,Kevin_McCollum,SPOUSE
Michele_Placido,Violante_Placido,CHILD
Michele_Placido,Gerardo_Amato,RELATIVE
Michele_Placido,Simonetta_Stefanelli,SPOUSE
Michele_Specht,Vic_Mignogna,PARTNER
Michelene_Wandor,Ed_Victor,SPOUSE
Micheline_Cheirel,John_Loder_(actor),SPOUSE
Micheline_Presle,Tonie_Marshall,CHILD
Micheline_Presle,William_Marshall_(bandleader),SPOUSE
Michelle_Attoh,Rama_Brew,PARENT
Michelle_Beisner-Buck,Joe_Buck,SPOUSE
Michelle_Boone,Poetry_Foundation,KNOWNFOR
Michelle_Bridges,Steve_Willis,PARTNER
Michelle_Chen,Chen_Xiao,SPOUSE
Michelle_Dewberry,Simon_Jordan,PARTNER
Michelle_Federer,Norbert_Leo_Butz,SPOUSE
Michelle_Forbes,Ross_Kettle,SPOUSE
Michelle_Giroux,Graham_Abbey,SPOUSE
Michelle_Gomez,Jack_Davenport,SPOUSE
Michelle_Hurd,Hugh_Hurd,PARENT
Michelle_Hurd,Garret_Dillahunt,SPOUSE
Michelle_Keegan,Mark_Wright_(TV_personality),SPOUSE
Michelle_L'amour,Miss_Exotic_World_Pageant,KNOWNFOR
Michelle_Mitchell,Multiple_Sclerosis_Society_of_Great_Britain,EMPLOYER
Michelle_Mitchell,National_Society_for_the_Prevention_of_Cruelty_to_Children,EMPLOYER
Michelle_Nicastro,Steve_Stark,SPOUSE
Michelle_Paress,Lawrence_Gilliard_Jr.,SPOUSE
Michelle_Pettigrove,Frankie_J._Holden,SPOUSE
Michelle_Pfeiffer,Dedee_Pfeiffer,RELATIVE
Michelle_Pfeiffer,David_E._Kelley,SPOUSE
Michelle_Pfeiffer,Peter_Horton,SPOUSE
Michelle_Phillips,Chynna_Phillips,CHILD
Michelle_Phillips,Grainger_Hines,PARTNER
Michelle_Phillips,Dennis_Hopper,SPOUSE
Michelle_Rothschild-Patterson,Tiffany_Pollard,CHILD
Michelle_Saram,Adrian_Zecha,RELATIVE
Michelle_Slatalla,Josh_Quittner,SPOUSE
Michelle_Terry,Paul_Ready,SPOUSE
Michelle_Thorne_(Creative_Commons),Mozilla_Foundation,OCCUPATION
Michelle_Triola_Marvin,Lee_Marvin,KNOWNFOR
Michelle_Vergara_Moore,Toby_Leonard_Moore,SPOUSE
Michelle_Vieth,Héctor_Soberón,SPOUSE
Michelle_Williams_(actress),Heath_Ledger,PARTNER
Michelle_Yeoh,Royal_Academy_of_Dance,ALMAMATER
Michelle_Yeoh,Dickson_Poon,SPOUSE
Michelle_Yeoh_(socialite),Rachel_Yeoh,RELATIVE
Michelle_Yeoh_(socialite),Rebekah_Yeoh,RELATIVE
Michelle_Yeoh_(socialite),Ruth_Yeoh,RELATIVE
Michelle_Yesudas,Lawyers_for_Liberty,BOARD
Micheál_Richardson,Daisy_Bevan,RELATIVE
Micheál_Richardson,Joely_Richardson,RELATIVE
Micheál_Richardson,Tony_Richardson,RELATIVE
Micheál_Richardson,Vanessa_Redgrave,RELATIVE
Michiel_Huisman,Tara_Elders,SPOUSE
Michiel_Vos,Alexandra_Pelosi,SPOUSE
Michigan_Cyber_Range,Merit_Network,FOUNDEDBY
Michigan_High_School_Athletic_Association,National_Federation_of_State_High_School_Associations,AFFILIATION
Michigan_Language_Assessment,Cambridge_Assessment_English,PARENTORGANISATION
Michiko_Hirai,Shinji_Nakae,SPOUSE
Michiko_Yamamoto_(screenwriter),Erik_Matti,SPOUSE
Michiru_Satou,Ayumi_Tsuji,SPOUSE
Michiyo_Azusa,Kōji_Wada_(actor),SPOUSE
Michèle_Cointet,Jean-Paul_Cointet,SPOUSE
Michèle_Morgan,Mike_Marshall_(actor),CHILD
Michèle_Morgan,Gérard_Oury,SPOUSE
Michèle_Morgan,Henri_Vidal,SPOUSE
Michèle_Morgan,William_Marshall_(bandleader),SPOUSE
Michèle_Perrein,Jacques_Laurent,SPOUSE
Michèle_Ray-Gavras,Alexandre_Gavras,CHILD
Michèle_Ray-Gavras,Julie_Gavras,CHILD
Michèle_Ray-Gavras,Romain_Gavras,CHILD
Michèle_Ray-Gavras,Costa-Gavras,SPOUSE
Michèle_Thibodeau-DeGuire,United_Way_of_Canada,KNOWNFOR
Mick_Dunne,Eileen_Dunne,CHILD
Mick_Fleetwood,Jenny_Boyd,SPOUSE
Mick_Jagger,Jade_Jagger,CHILD
Mick_Jagger,Bianca_Jagger,SPOUSE
Mick_LaSalle,Amy_Freed,SPOUSE
Mick_Miller_(Aboriginal_statesman),Australia_Council_for_the_Arts,BOARD
Mick_Miller_(Aboriginal_statesman),Federal_Council_for_the_Advancement_of_Aborigines_and_Torres_Strait_Islanders,BOARD
Mick_Schumacher,David_Schumacher_(racing_driver),RELATIVE
Mick_Schumacher,Ralf_Schumacher,RELATIVE
Mickey_Daniels,Richard_Daniels,PARENT
Mickey_Deans,Judy_Garland,SPOUSE
Mickey_Ferriols,Archie_Alemania,PARTNER
Mickey_Hargitay,Mariska_Hargitay,CHILD
Mickey_Hargitay,Jayne_Mansfield,SPOUSE
Mickey_Huang,Summer_Meng,SPOUSE
Mickey_Perz,Gee-Ann_Abrahan,SPOUSE
Mickey_Rooney,Michael_Rooney,CHILD
Mickey_Rooney,Mickey_Rooney_Jr.,CHILD
Mickey_Rooney,Tim_Rooney,CHILD
Mickey_Rooney,B._J._Baker,SPOUSE
Mickey_Rooney,Elaine_Devry,SPOUSE
Mickey_Rooney,Martha_Vickers,SPOUSE
Mickey_Rooney_Jr.,Michael_Rooney,RELATIVE
Mickey_Rooney_Jr.,Tim_Rooney,RELATIVE
Mickey_Rourke,Carré_Otis,SPOUSE
Mickey_Sherman,Lis_Wiehl,SPOUSE
Mickey_Sumner,Sting_(musician),PARENT
Mickey_Sumner,Trudie_Styler,PARENT
Mickey_Thompson,Danny_Thompson_(racing_driver),RELATIVE
Micky_Arison,Shari_Arison,RELATIVE
Micky_Arison,Ted_Arison,RELATIVE
Micky_Dolenz,Ami_Dolenz,CHILD
Micky_Hoogendijk,Adam_Curry,SPOUSE
Microcredit_Summit_Campaign,Sam_Daley-Harris,KEYPERSON
Microdot_(rapper),Sanchez_(rapper),RELATIVE
Middle_States_Commission_on_Higher_Education,Council_for_Higher_Education_Accreditation,AFFILIATION
Midge_Decter,John_Podhoretz,CHILD
Midi_Achmat,Zackie_Achmat,RELATIVE
Midland_Examining_Group,"Oxford,_Cambridge_and_RSA_Examinations",MERGEDWITH
Midland_Examining_Group,University_of_Cambridge_Local_Examinations_Syndicate,PARENTORGANISATION
Mie_Kitahara,Yūjirō_Ishihara,SPOUSE
Mieke_Wijaya,Nia_Zulkarnaen,CHILD
Mieke_Wijaya,Dicky_Zulkarnaen,SPOUSE
Mieko_Harada,Shizuka_Ishibashi,CHILD
Mieko_Harada,Ryo_Ishibashi,SPOUSE
Miep_Gies,Jan_Gies,SPOUSE
Mietek_Pemper,Oskar_Schindler,KNOWNFOR
Mieterverband,International_Union_of_Tenants,AFFILIATION
Mifflin_Wistar_Gibbs,Harriet_Gibbs_Marshall,CHILD
Mifflin_Wistar_Gibbs,Ida_Gibbs,CHILD
Mignon_Anderson,J._Morris_Foster,SPOUSE
Mignon_Nixon,Herman_Clarence_Nixon,RELATIVE
Migration_Policy_Institute,Carnegie_Endowment_for_International_Peace,PARENTORGANISATION
Miguel_Bardem,Javier_Bardem,RELATIVE
Miguel_Bernardeau,Aitana_(singer),PARTNER
Miguel_Cabello_de_Balboa,Vasco_Núñez_de_Balboa,RELATIVE
Miguel_Contreras,AFL–CIO,OCCUPATION
Miguel_Cullen,"William_Berry,_1st_Viscount_Camrose",RELATIVE
Miguel_Herrero_Uceda,Elisa_Herrero_Uceda,RELATION
Miguel_Treviño_Morales,Heriberto_Lazcano_Lazcano,PREDECESSOR
Miguel_Treviño_Morales,José_Treviño_Morales,RELATIVE
Miguel_Treviño_Morales,Omar_Treviño_Morales,RELATIVE
Miguel_Treviño_Morales,Omar_Treviño_Morales,SUCCESSOR
Miguel_Varoni,Majida_Issa,RELATIVE
Miguel_Varoni,Catherine_Siachoque,SPOUSE
Miguel_de_León,Gabriela_Spanic,SPOUSE
Miguel_Ángel_Solá,Susú_Pecoraro,SPOUSE
Mihaela_Rădulescu,Felix_Baumgartner,PARTNER
Mihaela_Rădulescu,Ștefan_Bănică_Jr.,SPOUSE
Mihai_Brediceanu,Dina_Cocea,SPOUSE
Mihail_Gerdzhikov,Yanka_Kanevcheva,SPOUSE
Mihajlo_Apostolski,Blaže_Koneski,PREDECESSOR
Mihika_Verma,Mishkat_Varma,RELATIVE
Mihir_Das,Amlan_Das,CHILD
Mihir_Mishra,Manini_Mishra,SPOUSE
Miho_Ohwada,Kumiko_Okae,PARENT
Mihran_Tsarukyan,Arpi_Gabrielyan,SPOUSE
Miiko_Taka,Dale_Ishimoto,SPOUSE
Miirrha_Alhambra,Edgar_de_Evia,CHILD
Mika_Brzezinski,Ian_Brzezinski,RELATIVE
Mika_Brzezinski,Matthew_Brzezinski,RELATIVE
Mika_Katsumura,Yūsuke_Tomoi,SPOUSE
Mika_Simmons,Keir_Simmons,RELATIVE
Mika_dela_Cruz,Angelika_Dela_Cruz,RELATIVE
Mikael_Persbrandt,Maria_Bonnevie,PARTNER
Mikael_Persbrandt,Sanna_Lundell,PARTNER
Mikaela_Lupu,Nuno_Lopes,PARTNER
Mikako_Komatsu,Tomoaki_Maeno,SPOUSE
Mike_Adenuga,Bella_Disu,CHILD
Mike_Argento,Dominick_Argento,RELATIVE
Mike_Bamiloye,Gloria_Bamiloye,SPOUSE
Mike_Binder,Jack_Binder,RELATIVE
Mike_Bloom_(musician),Brian_Bloom,RELATIVE
Mike_Bloom_(musician),Scott_Bloom,RELATIVE
Mike_Castle_(actor),Lauren_Lapkus,SPOUSE
Mike_Caveney,Tina_Lenert,SPOUSE
Mike_Colter,Viola_Davis,RELATIVE
Mike_Connors_(vaudevillian),Queenie_Paul,SPOUSE
Mike_Cottell,Institution_of_Civil_Engineers,KNOWNFOR
Mike_Coupe,Justin_King_(businessman),PREDECESSOR
Mike_Coupe,Simon_Roberts_(businessman),SUCCESSOR
Mike_Dibb,Saul_Dibb,CHILD
Mike_Duncan_(podcaster),Mike_Duncan_(podcaster),KNOWNFOR
Mike_Farrell,Judy_Farrell,SPOUSE
Mike_Farrell,Shelley_Fabares,SPOUSE
Mike_Fleiss,Laura_Kaeppeler,SPOUSE
Mike_Gandolfi,Stephanie_Storey,SPOUSE
Mike_Genovese,Ellen_Crawford,SPOUSE
Mike_Girsch,John_Mozeliak,PREDECESSOR
Mike_Glyer,Diana_Pavlac_Glyer,SPOUSE
Mike_Goldman,Grant_Goldman,PARENT
Mike_Greenstein,Joe_Greenstein,RELATION
Mike_Helton,Bill_France_Jr.,PREDECESSOR
Mike_Ilitch,Christopher_Ilitch,CHILD
Mike_Ilitch,Marian_Ilitch,SPOUSE
Mike_Lamond,Rosanna_Pansino,PARTNER
Mike_Lazaridis,Perimeter_Institute_for_Theoretical_Physics,KNOWNFOR
Mike_Leigh,Alison_Steadman,SPOUSE
Mike_Marshall_(actor),Tonie_Marshall,RELATIVE
Mike_McGear,Paul_McCartney,RELATIVE
Mike_Medavoy,Brian_Medavoy,CHILD
Mike_Medavoy,Irena_Medavoy,SPOUSE
Mike_Medavoy,Patricia_Duff,SPOUSE
Mike_Mekash,Eryn_Krueger_Mekash,SPOUSE
Mike_Mills_(director),Miranda_July,SPOUSE
Mike_Minor_(actor),Don_Fedderson,PARENT
Mike_Minor_(actor),Linda_Kaye_Henning,SPOUSE
Mike_Newell_(director),Bernice_Stegers,SPOUSE
Mike_Nichols,Rachel_Nichols_(journalist),RELATIVE
Mike_Nichols,Annabel_Davis-Goff,SPOUSE
Mike_Nichols,Diane_Sawyer,SPOUSE
Mike_Norris_(actor),Eric_Norris,RELATIVE
Mike_O'Connor_(journalist),Committee_to_Protect_Journalists,OCCUPATION
Mike_Peters_(cartoonist),National_Cartoonists_Society,AWARD
Mike_Peters_(cartoonist),Charlotte_Peters,RELATIVE
Mike_Quinn_(puppeteer),Karen_Prell,SPOUSE
Mike_Rinder,Office_of_Special_Affairs,KNOWNFOR
Mike_Sergeant,John_Sergeant_(journalist),PARENT
Mike_Smith_(broadcaster),Sarah_Greene,SPOUSE
Mike_Todd,Elizabeth_Taylor,SPOUSE
Mike_Todd,Joan_Blondell,SPOUSE
Mike_Wallace,Chris_Wallace,CHILD
Mike_Wallace,Buff_Cobb,SPOUSE
Mike_Wallace_(historian),Carmen_Boullosa,SPOUSE
Mike_Willesee__Mike_Willesee__1,Allison_Langdon,RELATIVE
Mike_Willesee__Mike_Willesee__1,Terry_Willesee,RELATIVE
Mike_Winters_(comedian),Bernie_Winters,KNOWNFOR
Mike_Zimring,Connie_Russell,SPOUSE
Mikhail_Baryshnikov,Anna_Baryshnikov,CHILD
Mikhail_Baryshnikov,Shura_Baryshnikov,CHILD
Mikhail_Baryshnikov,Jessica_Lange,PARTNER
Mikhail_Baryshnikov,Lisa_Rinehart,SPOUSE
Mikhail_Borodin,Bolsheviks,PARTY
Mikhail_Fridman__Mikhail_Fridman__1,Academy_of_Achievement,AWARD
Mikhail_Kalashnikov,Victor_Kalashnikov,CHILD
Mikhail_Kaufman,Boris_Kaufman,RELATIVE
Mikhail_Kaufman,Dziga_Vertov,RELATIVE
Mikhail_Khodorkovsky,Pavel_Khodorkovsky,CHILD
Mikhail_Pavlovich_Ovchinnikov,Russian_Geographical_Society,EMPLOYER
Mikhail_Petrovich_Bestuzhev-Ryumin,Alexey_Bestuzhev-Ryumin,RELATIVE
Mikhail_Plisetski,Alexander_Plisetski,CHILD
Mikhail_Plisetski,Anna_Plisetskaya,RELATIVE
Mikhail_Plisetski,Rachel_Messerer,SPOUSE
Mikhail_Prokhorov,Mikhail_Prokhorov,KNOWNFOR
Mikhail_Trilisser,Bolsheviks,PARTY
Mikheil_Chiaureli,Sofiko_Chiaureli,CHILD
Mikhil_Musale,Shraddha_Musale,RELATIVE
Miki_Manojlović,Tamara_Vučković,SPOUSE
Mikijirō_Hira,Takehiro_Hira,CHILD
Mikijirō_Hira,Yoshiko_Sakuma,SPOUSE
Mikimoto_Kōkichi,Miss_International,KNOWNFOR
Miklós_Jancsó,Márta_Mészáros,SPOUSE
Miko_Palanca,Armando_Goyena,RELATIVE
Miko_Palanca,Bernard_Palanca,RELATIVE
"Mikołaj_""the_Black""_Radziwiłł",Jerzy_Radziwiłł_(1556–1600),CHILD
"Mikołaj_""the_Black""_Radziwiłł","Mikołaj_Krzysztof_""the_Orphan""_Radziwiłł",CHILD
"Mikołaj_""the_Black""_Radziwiłł",Stanisław_Radziwiłł,CHILD
"Mikołaj_Krzysztof_""the_Orphan""_Radziwiłł",Aleksander_Ludwik_Radziwiłł,CHILD
"Mikołaj_Krzysztof_""the_Orphan""_Radziwiłł",Zygmunt_Karol_Radziwiłł,CHILD
"Mikołaj_Krzysztof_""the_Orphan""_Radziwiłł","Mikołaj_""the_Black""_Radziwiłł",PARENT
Mikołaj_Krzysztof_Radziwiłł,Karol_Stanisław_Radziwiłł_(1669–1719),PARENT
Mila_Kunis,Ashton_Kutcher,SPOUSE
Mila_Mulroney,Ben_Mulroney,CHILD
Mila_Mulroney,Jessica_Mulroney,RELATIVE
Mila_Parély,Taso_Mathieson,SPOUSE
Mila_del_Sol,Onemig_Bondoc,RELATIVE
Milan_Vasić,Academy_of_Sciences_and_Arts_of_the_Republika_Srpska,KNOWNFOR
Milana_Nagaraj,Krishna_(Kannada_actor),SPOUSE
Milburn_Stone,Fred_Stone,RELATIVE
Milburn_Stone,Madge_Blake,RELATIVE
Milcah,Haran,PARENT
Milcah,Iscah,RELATIVE
Milcah,"Nahor,_son_of_Terah",SPOUSE
"Mildred,_Countess_of_Gosford",Bernard_Carter_(banker),RELATION
Mildred_Barker,Catholic_Art_Association,AWARD
Mildred_Blaxter,Kenneth_Blaxter_(animal_nutritionist),SPOUSE
Mildred_Considine,John_Considine_(actor),RELATIVE
Mildred_Considine,John_W._Considine_Jr.,RELATIVE
Mildred_Considine,Tim_Considine,RELATIVE
Mildred_Cooke,Anthony_Cooke,PARENT
Mildred_Creak,Rockefeller_Foundation,AWARD
Mildred_Davis,Harold_Lloyd_Jr.,CHILD
Mildred_Davis,Harold_Lloyd,SPOUSE
Mildred_Gale,Augustine_Washington,CHILD
Mildred_Harris,Charlie_Chaplin,SPOUSE
Mildred_Horn,Kroger_Babb,SPOUSE
Mildred_J._Hill,Patty_Hill,RELATIVE
Mildred_Natwick,Grim_Natwick,RELATIVE
Mildred_Richter,James_and_Rose_Smith,RELATIVE
Mildred_Richter,Jerome_Storm,SPOUSE
Milena_Canonero,Marshall_Bell,SPOUSE
Milena_Dravić,Dragan_Nikolić,SPOUSE
Milena_Dravić,Puriša_Đorđević,SPOUSE
Miles_Ashworth,Samuel_Ashworth_(co-operator),CHILD
Miles_Malleson,Lady_Constance_Malleson,SPOUSE
Miles_Richardson,Beverley_Cressman,SPOUSE
Miles_Robbins,Eva_Amurri,RELATIVE
Mileva_Marić,Einstein_family,CHILD
Mileva_Marić,Hans_Albert_Einstein,CHILD
Miley_Cyrus,Billy_Ray_Cyrus,PARENT
Miley_Cyrus,Tish_Cyrus,PARENT
Miley_Cyrus,Brandi_Cyrus,RELATIVE
Miley_Cyrus,Noah_Cyrus,RELATIVE
Miley_Cyrus,Trace_Cyrus,RELATIVE
Miley_Cyrus,Liam_Hemsworth,SPOUSE
Milirrpum_Marika,Mathaman_Marika,RELATIVE
Milirrpum_Marika,Mawalan_Marika,RELATIVE
Militant_faction,Norman_Thomas,KEYPERSON
Military_Order_of_the_Cootie,Veterans_of_Foreign_Wars,PARENTORGANISATION
Milken_Educator_Award,Milken_Family_Foundation,PARENTORGANISATION
Milla_Jovovich,Ever_Anderson,CHILD
Millard_Fuller,Habitat_for_Humanity,OCCUPATION
Millard_Powers_Fillmore,Mary_Abigail_Fillmore,RELATIVE
Miller_Richardson,Flower_Hujer,PARTNER
Millette_Alexander,James_Hammerstein,SPOUSE
Millicent_Baxter,Helen_Connon,PARENT
Millicent_Baxter,Archibald_Baxter,SPOUSE
Millicent_Hearst,George_Randolph_Hearst,CHILD
Millicent_Hearst,John_Randolph_Hearst,CHILD
Millicent_Hearst,Randolph_Apperson_Hearst,CHILD
Millicent_Hearst,William_Randolph_Hearst_Jr.,CHILD
Millicent_Martin,Norman_Eshley,SPOUSE
Millie_E._Hale,John_Henry_Hale,SPOUSE
Milly_Witkop,Rose_Witcop,RELATIVE
Milly_Witkop,Rudolf_Rocker,SPOUSE
Milo_Cawthorne,Olivia_Tennet,SPOUSE
Milo_O'Shea,Congregation_of_Christian_Brothers,EDUCATION
Milo_O'Shea,Maureen_Toal,SPOUSE
Milos_Milos,Cynthia_Bouron,SPOUSE
Miloš_Biković,Aglaya_Tarasova,PARTNER
Milton_Fies,Henry_T._DeBardeleben,EMPLOYER
Milton_H._Biow,Patricia_Broderick,CHILD
Milton_H._Bren,Donald_Bren,CHILD
Milton_H._Bren,Claire_Trevor,SPOUSE
Milton_Kibbee,Lois_Kibbee,CHILD
Milton_Love,William_Love_(Australian_politician),PARENT
Milton_Moore,Laura_Oakley,SPOUSE
Milton_Rackmil,David_Crane_(producer),CHILD
Milton_Rackmil,Gladys_Nederlander,SPOUSE
Milton_Rackmil,Vivian_Blaine,SPOUSE
Milton_Rosmer,Irene_Rooke,SPOUSE
Milton_Shulman,Alexandra_Shulman,CHILD
Milton_Shulman,Jason_Shulman,CHILD
Milton_Shulman,Nicola_Shulman,CHILD
Milton_Sills,Doris_Kenyon,SPOUSE
Milton_Sublette,Andrew_Henry_(fur_trader),KNOWNFOR
Milton_Sublette,Andrew_Sublette,RELATIVE
Milton_Wright_(bishop),Katharine_Wright_Haskell,CHILD
Milton_Wright_(bishop),Wright_brothers,CHILD
Milton_Wright_(bishop),Wright_brothers,KNOWNFOR
Milton_Wright_(bishop),Susan_Catherine_Koerner_Wright,SPOUSE
Milyika_Carroll,Dickie_Minyintiri,RELATIVE
Mimi_Faust,Stevie_J,PARTNER
Mimi_Gardner_Gates,Bill_Gates_Sr.,SPOUSE
Mimi_Gianopulos,Jim_Gianopulos,PARENT
Mimi_Haas,Daniel_Lurie,CHILD
Mimi_Haas,Peter_E._Haas_Jr.,RELATIVE
Mimi_Haas,Peter_E._Haas,SPOUSE
Mimi_Kagan,Earl_Kim,SPOUSE
Mimi_Leder,Hannah_Leder,CHILD
Mimi_Lo,Power_Chan,SPOUSE
Mimi_Maynard,James_Keach,SPOUSE
Mimi_Reinhardt,Oskar_Schindler,KNOWNFOR
Mimi_Smith,John_Lennon,RELATIVE
Mimi_Smith,Julia_Lennon,RELATIVE
Mimi_Smith,George_Toogood_Smith,SPOUSE
Mimie_Wood,Capital_and_Coast_District_Health_Board,DEATHPLACE
Mimie_Wood,Royal_Society_Te_Apārangi,EMPLOYER
Mimie_Wood,Margaret_Magill,PARTNER
Mimí_Lazo,Luis_Fernández_(actor),SPOUSE
Min_Hyo-rin,Taeyang,SPOUSE
Min_Maw_Kun,Zin_Wine,PARENT
Min_Thway,Nay_Toe,RELATIVE
Min_Woo-hyuk,Lee_Se-mi,SPOUSE
